geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
56825,-7.667369270100113,-37.68926112815532,ibitiranga,PE
56828,-7.718220000000002,-37.850652,quixada,PE
56830,-7.677445221404325,-37.459577748737104,ingazeira,PE
56840,-7.8361354460520865,-37.51313349888029,iguaraci,PE
56848,-8.115034340943488,-36.21673712065287,jabitaca,PE
56850,-7.866347385444366,-37.97412371014316,flores,PE
56870,-7.837449887878945,-38.10273300000001,triunfo,PE
56895,-7.82019035716593,-38.15325522749222,santa cruz da baixa verde,PE
56903,-7.987650627575504,-38.295091706231624,serra talhada,PE
56906,-7.985568298646203,-38.30863631662483,serra talhada,PE
56909,-7.98108026981447,-38.28689463627651,serra talhada,PE
56912,-7.990357038435394,-38.28759283711953,serra talhada,PE
56915,-7.998162352750823,-38.30390693241957,serra talhada,PE
56930,-7.939697831944059,-38.153363393656136,calumbi,PE
56950,-7.864365758718907,-38.7585824023368,sao jose do belmonte,PE
56980,-8.122101093862518,-38.72903863442301,mirandiba,PE
57000,-9.638605854290484,-35.710221546627054,maceió,AL
57010,-9.669474179897234,-35.754613938072985,maceió,AL
57014,-9.661569192884825,-35.75566595263665,maceió,AL
57015,-9.653700510675812,-35.75670258090483,maceio,AL
57017,-9.639262443969525,-35.74600377588146,maceio,AL
57018,-9.620269491257432,-35.75407484831786,maceio,AL
57020,-9.665165916626714,-35.73991725076459,maceio,AL
57022,-9.669830579048874,-35.725013170061786,maceio,AL
57025,-9.660734751080735,-35.72147276399994,maceio,AL
57030,-9.664781069343636,-35.714355479241306,maceio,AL
57031,-9.648508564644235,-35.71627154659807,maceio,AL
57035,-9.657901676380632,-35.70401216472388,maceio,AL
57036,-9.647997663985187,-35.706278139953255,maceio,AL
57037,-9.644261553807347,-35.710359508424546,maceio,AL
57038,-9.632966324097893,-35.70048495195824,maceio,AL
57039,-9.57660774686946,-35.660296854838734,maceio,AL
57040,-9.646449066333886,-35.72175875520801,maceio,AL
57041,-9.637553536211035,-35.720260102606275,maceio,AL
57042,-9.628036430458,-35.71943241922047,maceio,AL
57043,-9.637248606999949,-35.72643594809283,maceio,AL
57044,-9.62124566053443,-35.71010592697454,maceio,AL
57045,-9.615843020130383,-35.723522794929046,maceio,AL
57046,-9.605774210658424,-35.723098032056086,maceio,AL
57048,-9.590660870171687,-35.73841799999997,maceio,AL
57050,-9.646108508789954,-35.73321013647253,maceió,AL
57051,-9.655887258670454,-35.733419999999995,maceio,AL
57052,-9.622440044999962,-35.73380159394657,maceio,AL
57055,-9.638234117657333,-35.739133354397396,maceio,AL
57057,-9.628213353727885,-35.74076119463038,maceio,AL
57060,-9.589816037191978,-35.76918765015293,maceio,AL
57061,-9.59272390332779,-35.76353480720239,maceio,AL
57062,-9.607119300498642,-35.75941060928213,maceio,AL
57063,-9.587741354146246,-35.77569092343914,maceio,AL
57070,-9.589338544549568,-35.78790706341971,maceió,AL
57071,-9.573050933177598,-35.783692757298354,maceio,AL
57072,-9.543148385178121,-35.7843898736151,maceio,AL
57073,-9.551925690547549,-35.757808696891935,maceio,AL
57074,-9.551915999999991,-35.74667422938432,maceio,AL
57075,-9.554809840412016,-35.78799606371144,maceio,AL
57080,-9.597047199971989,-35.748332431790644,maceio,AL
57081,-9.572511918402665,-35.75639938856826,maceio,AL
57082,-9.582217931444408,-35.758147741185304,maceio,AL
57083,-9.56380495632584,-35.74272042021023,maceio,AL
57084,-9.54846325867046,-35.724979323782655,maceio,AL
57085,-9.558886935938428,-35.74205182455361,maceió,AL
57086,-9.65657650790585,-35.72108849999995,maceio,AL
57100,-9.486409372703925,-35.83778690338528,rio largo,AL
57120,-9.571634143985408,-35.82582463176596,satuba,AL
57130,-9.599857822660145,-35.82322113037122,santa luzia do norte,AL
57140,-9.637658609091485,-35.79101525160084,coqueiro seco,AL
57150,-9.598190348747098,-35.956608920568755,pilar,AL
57160,-9.725374703283771,-35.84721144872577,marechal deodoro,AL
57180,-9.840044731773547,-35.89596559633788,barra de sao miguel,AL
57200,-10.285735499999994,-36.56798572758678,penedo,AL
57210,-10.406588860252992,-36.42965257527873,piacabucu,AL
57220,-10.292327772325192,-36.3073057873191,feliz deserto,AL
57230,-10.126353396300129,-36.17565155161701,coruripe,AL
57235,-10.055580467691437,-36.05262131421984,poxim,AL
57240,-9.780498925666581,-36.0973468567454,sao miguel dos campos,AL
57241,-9.783200218205732,-36.102709576947746,sao miguel dos campos,AL
57242,-9.783189036748595,-36.09109561663821,sao miguel dos campos,AL
57244,-10.01030272311058,-36.02309041327164,jequia da praia,AL
57245,-9.805833399351116,-36.10821717676019,sao miguel dos campos,AL
57246,-9.835211516363268,-35.97697001866031,roteiro,AL
57250,-9.784927418187268,-36.35180123872835,campo alegre,AL
57255,-19.90536973144338,-43.94830637625486,jequia da praia,AL
57257,-9.833417820539688,-35.97763450259016,roteiro,AL
57258,-9.71764056943071,-36.05120210697602,luziapolis,AL
57260,-9.577001999999949,-35.81304199999997,limoeiro de anadia,AL
57265,-9.91066034408352,-36.356237865897704,teotonio vilela,AL
57270,-9.888675029135362,-36.46836013110915,junqueiro,AL
57275,-9.936543072788009,-36.55292468769173,sao sebastiao,AL
57280,-10.127459053600878,-36.65591708158565,igreja nova,AL
57290,-10.183776881735177,-36.83168893341278,porto real do colegio,AL
57300,-9.753391240379225,-36.661371553615055,arapiraca,AL
57301,-9.766108716250695,-36.64907021420102,arapiraca,AL
57302,-9.760393808247656,-36.636477252691456,arapiraca,AL
57303,-9.779071631179658,-36.635571134701806,arapiraca,AL
57304,-9.761633686533795,-36.661429143167034,arapiraca,AL
57305,-9.750351731385798,-36.66837757100754,arapiraca,AL
57306,-9.74158470390755,-36.66795349215958,arapiraca,AL
57307,-9.731242224798535,-36.67368456948124,arapiraca,AL
57308,-9.724529197755558,-36.664950848576765,arapiraca,AL
57309,-9.720626723324255,-36.68043265429624,arapiraca,AL
57310,-9.735757449903089,-36.66366908840155,arapiraca,AL
57311,-9.74172744838188,-36.65648364443251,arapiraca,AL
57312,-9.744858887301845,-36.65295974205496,arapiraca,AL
57313,-9.754612338647943,-36.649740226342,arapiraca,AL
57314,-9.748578481306982,-36.64423634325468,arapiraca,AL
57315,-9.734276999999944,-36.64408049999999,arapiraca,AL
57316,-9.75719280593384,-36.6419855474303,arapiraca,AL
57317,-9.797449499999994,-36.625158,arapiraca,AL
57319,-23.258223635207305,-47.307429999459416,vila sao francisco,AL
57320,-9.617267151187152,-36.768938733862896,craibas,AL
57325,-9.634651443169188,-36.57856092949353,coite do noia,AL
57330,-9.828462779473584,-36.740929999999935,lagoa da canoa,AL
57340,-9.900391838891643,-36.678606752921866,feira grande,AL
57350,-9.959089857158938,-36.790509523977704,campo grande,AL
57360,-9.883948064916789,-36.82361899612163,girau do ponciano,AL
57370,-9.967961545178726,-37.00368036173431,traipu,AL
57380,-10.126440337605306,-36.898839497412084,sao bras,AL
57390,-10.05701557049892,-36.81269635551255,olho dágua grande,AL
57400,-9.747723143430926,-37.43564284763145,pão de açúcar,AL
57410,-9.671439068078186,-37.33081310575514,palestina,AL
57420,-9.673820737744125,-37.12697488383944,batalha,AL
57425,-9.659673050455462,-37.001011568286096,jaramataia,AL
57430,-9.634879069707203,-37.2068049532458,jacare dos homens,AL
57440,-9.60383932729064,-37.24849386111683,monteiropolis,AL
57442,-9.53412929901412,-37.295771872705984,olho d'agua das flores,AL
57445,-9.55912839777023,-37.381661459287244,sao jose da tapera,AL
57460,-9.609530473129077,-37.76120021450701,piranhas,AL
57470,-9.501612044136785,-37.832093002918924,olho d'água do casado,AL
57475,-9.256300171550606,-38.00666108279144,pariconha,AL
57480,-9.383374689072339,-38.00074256885522,delmiro gouveia,AL
57490,-9.26329346327559,-37.93480438908667,agua branca,AL
57500,-9.37221645594271,-37.24664437562085,santana do ipanema,AL
57510,-9.30576097535101,-37.285961331252444,poco das trincheiras,AL
57515,-9.468693575824595,-37.456424646634844,senador rui palmeira,AL
57520,-9.231736927151,-37.35124239566807,maravilha,AL
57525,-9.161692783420028,-37.35782972042644,ouro branco,AL
57530,-9.116254812622063,-37.606508996334725,canapi,AL
57535,-9.484511879284618,-37.37417989144659,carneiros,AL
57540,-9.118185299007378,-37.73066000251245,mata grande,AL
57545,-9.221286086277772,-37.74711852722372,inhapi,AL
57550,-9.517370684113779,-37.18895967043268,olivenca,AL
57560,-9.386144912398088,-37.088874032796866,dois riachos,AL
57570,-9.401114999999944,-36.98745983777404,cacimbinhas,AL
57580,-9.533979900969136,-36.98920059483209,major isidoro,AL
57600,-9.405790015258393,-36.62982949592908,palmeira dos indios,AL
57601,-9.412222364870924,-36.63628625325647,palmeira dos indios,AL
57602,-9.41048442638234,-36.623208770468494,palmeira dos indios,AL
57603,-9.418325207427863,-36.63068754513732,palmeira dos indios,AL
57604,-9.428342932765291,-36.62835255602892,palmeira dos indios,AL
57605,-9.41588615646702,-36.62221434079581,palmeira dos indios,AL
57606,-9.411108279090449,-36.65186752789576,palmeira dos índios,AL
57607,-9.416913275366058,-36.63884959499762,palmeira dos indios,AL
57608,-9.410985938437817,-36.65164929049652,palmeira dos índios,AL
57620,-9.538340012459225,-36.63088588643677,igaci,AL
57625,-9.389704443566467,-36.76153108674311,estrela de alagoas,AL
57630,-9.579874568635827,-36.475892078178205,belem,AL
57635,-9.534401643646602,-36.433931953834225,tanque d'arca,AL
57640,-9.647665562498558,-36.49489270265123,taquarana,AL
57660,-9.683606142002596,-36.303481579816065,anadia,AL
57670,-9.577076822364749,-36.302505842822725,maribondo,AL
57680,-9.643497195183237,-36.213671681125206,boca da mata,AL
57690,-9.507342669485709,-36.01562795393633,atalaia,AL
57700,-9.372280950820995,-36.24253432371672,vicosa,AL
57720,-9.474804666921838,-36.28889862394603,pindoba,AL
57730,-9.451208581887236,-36.387711825813625,mar vermelho,AL
57740,-9.36758787012202,-36.36987808134629,paulo jacinto,AL
57750,-9.316654310585411,-36.46675348654845,quebrangulo,AL
57760,-9.257272727281633,-36.297071918490246,cha preta,AL
57770,-9.39875927357614,-36.14704902443623,cajueiro,AL
57780,-9.41148590888076,-36.08290054555961,capela,AL
57800,-9.159439465398139,-36.026942927811135,uniao dos palmares,AL
57820,-9.310788911907633,-35.94495047251242,murici,AL
57830,-9.24729333447672,-36.015559037682,branquinha,AL
57840,-9.17011111353734,-36.22115582796908,santana do mundau,AL
57860,-9.009546835484633,-36.05683196416033,sao jose da laje,AL
57890,-8.968543696059914,-35.92475252270154,ibateguara,AL
57900,-9.05522012822505,-35.398240738296714,porto calvo,AL
57910,-9.156517575804026,-35.53309704364732,matriz de camaragibe,AL
57920,-9.31757324002118,-35.562167004409154,sao luis do quitunde,AL
57925,-9.403498139796552,-35.5092164747729,barra de santo antonio,AL
57930,-9.245165685532104,-35.491247269831625,passo de camaragibe,AL
57935,-9.463731413114727,-35.546658409559754,paripueira,AL
57940,-9.266110151969752,-35.37266096002942,sao miguel dos milagres,AL
57945,-9.155345527148668,-35.29669586643556,porto de pedras,AL
57950,-9.089342982062439,-35.26069976548011,japaratinga,AL
57955,-9.01119524825376,-35.22154949999999,maragogi,AL
57960,-8.841735678637606,-35.45722942346455,jacuípe,AL
57965,-8.940751921115535,-35.55446484045441,jundia,AL
57968,-8.850632755566194,-35.56744369490416,campestre,AL
57970,-8.941871705433439,-35.6630742054935,novo lino,AL
57975,-8.912359538758729,-35.723661008086935,colonia leopoldina,AL
57980,-9.137434176503133,-35.754685992298754,joaquim gomes,AL
57990,-9.389524686898337,-35.83976307948406,messias,AL
57995,-9.276332430542915,-35.72568461469484,flexeiras,AL
58010,-7.117593972661433,-34.88831683732039,joão pessoa,PB
58011,-7.124907501010924,-34.88787341622513,joão pessoa,PB
58013,-7.122804211028624,-34.87779873750516,joao pessoa,PB
58015,-7.1340922938533655,-34.87806008327077,joao pessoa,PB
58020,-7.113197116567609,-34.87635,joao pessoa,PB
58025,-7.111459091222492,-34.8647774603265,joao pessoa,PB
58026,-7.106932602497068,-34.86849724705008,joao pessoa,PB
58027,-7.100778033166947,-34.864221471861185,joao pessoa,PB
58028,-7.103355087425715,-34.856070409587986,joao pessoa,PB
58030,-7.115302072620606,-34.85550394927579,joao pessoa,PB
58031,-7.114373622714953,-34.84791225000001,joao pessoa,PB
58032,-7.117779608495694,-34.8354762314573,joao pessoa,PB
58033,-7.114809855675461,-34.8397959919499,joao pessoa,PB
58034,-7.108529988349545,-34.84196230840466,joão pessoa,PB
58035,-7.068554900128371,-34.842888990507944,joao pessoa,PB
58036,-7.094004472241811,-34.842358817790995,joao pessoa,PB
58037,-7.083867563929313,-34.836450631427034,joao pessoa,PB
58038,-7.105054447270444,-34.83456175555424,joão pessoa,PB
58039,-7.115250279214019,-34.82749286081136,joao pessoa,PB
58040,-7.126341978071458,-34.86310688416132,joao pessoa,PB
58041,-7.123040832361937,-34.853531002914195,joao pessoa,PB
58042,-7.121614590286866,-34.84695551276761,joao pessoa,PB
58043,-7.122272784689705,-34.83547142695505,joao pessoa,PB
58045,-7.124339315569276,-34.82541012031853,joão pessoa,PB
58046,-7.137008730594333,-34.82701459005561,joao pessoa,PB
58047,-7.162589032053164,-34.79934670652506,joao pessoa,PB
58050,-7.131254259507171,-34.848814734898674,joao pessoa,PB
58051,-7.147513136046957,-34.83958486372555,joao pessoa,PB
58052,-7.156042522072776,-34.83768091326678,joao pessoa,PB
58053,-7.151973654624534,-34.85071173978882,joao pessoa,PB
58055,-7.167709487376614,-34.84233171016861,joao pessoa,PB
58056,-7.174729173466446,-34.84136608186142,joao pessoa,PB
58057,-7.183381793366614,-34.84035694227008,joao pessoa,PB
58058,-7.166023559120531,-34.83078603835752,joao pessoa,PB
58059,-7.178389329230931,-34.829732012158374,joao pessoa,PB
58062,-7.204544999999994,-34.83400195917572,joao pessoa,PB
58063,-7.201917402985618,-34.851450260360785,joao pessoa,PB
58064,-7.20340378164683,-34.84398005453289,joao pessoa,PB
58065,-7.199974720091507,-34.85725478744842,joao pessoa,PB
58066,-7.215699080212342,-34.83543434747367,joão pessoa,PB
58067,-7.213259309244208,-34.8478167200832,joao pessoa,PB
58068,-7.198068778202136,-34.864758387131964,joao pessoa,PB
58069,-7.200450847085694,-34.88248228002487,joão pessoa,PB
58070,-7.15252469527139,-34.87672982744762,joão pessoa,PB
58071,-7.1628797514570905,-34.870638853561694,joão pessoa,PB
58073,-7.167777757977962,-34.857075510659215,joao pessoa,PB
58074,-7.174538524325694,-34.85708899132023,joao pessoa,PB
58075,-7.179223923073215,-34.86887804079865,joao pessoa,PB
58076,-7.175181706251733,-34.88134301617019,joao pessoa,PB
58077,-7.181705416741488,-34.86246367577751,joao pessoa,PB
58078,-7.180393725229378,-34.88221894823707,joao pessoa,PB
58079,-7.184911531637737,-34.885171521856414,joao pessoa,PB
58080,-7.1726096491070575,-34.89124623619366,joao pessoa,PB
58081,-7.178157020543567,-34.89624062323272,joao pessoa,PB
58082,-7.166736,-34.89671250000001,joao pessoa,PB
58083,-7.178253154957872,-34.9247326190077,joao pessoa,PB
58084,-7.16649153175511,-34.90922856283582,joao pessoa,PB
58085,-7.143098584511517,-34.888290749999996,joao pessoa,PB
58086,-7.152676358383527,-34.89113512846859,joao pessoa,PB
58087,-7.162376563693826,-34.89013271399097,joao pessoa,PB
58088,-7.156857583126534,-34.90074511809684,joao pessoa,PB
58090,-7.137254012205023,-34.910982269706835,joao pessoa,PB
58100,-6.9723163204621095,-34.8346056492645,cabedelo,PB
58101,-7.021525821468606,-34.83162534099321,cabedelo,PB
58102,-7.041671174623742,-34.84250243675925,cabedelo,PB
58103,-6.995531137605131,-34.83096359691447,cabedelo,PB
58105,-7.020278388845744,-34.84060234325825,cabedelo,PB
58106,-7.236668939358767,-35.89346027640798,campina grande,PB
58107,-7.240182558976292,-35.92355247016561,campina grande,PB
58108,-7.077113851442469,-34.85104961567298,cabedelo,PB
58109,-7.226365512394997,-35.92605871525331,campina grande,PB
58115,-7.147540843862363,-35.9614392526264,puxinana,PB
58117,-7.156577196059244,-35.85467461552405,lagoa seca,PB
58119,-7.105386421697518,-35.86941545995426,sao sebastiao de lagoa de roca,PB
58120,-7.177571999999998,-35.733931489472965,massaranduba,PB
58123,-7.2634980637039295,-36.24114698362798,boa vista,PB
58125,-7.062411324673435,-35.763422922756334,alagoa nova,PB
58128,-7.122523890083736,-35.77066666517346,matinhas,PB
58135,-7.019192838869713,-35.85899784919892,esperanca,PB
58140,-7.048398320126326,-35.92389251828903,areial,PB
58145,-7.086548064765291,-35.95801081737413,montadas,PB
58150,-7.078363500624439,-36.05894276805587,pocinhos,PB
58155,-7.058726629998983,-36.36288771822206,soledade,PB
58167,-6.86480093439425,-36.35214120507453,cubati,PB
58170,-6.722189265800926,-36.055916512350855,barra de santa rosa,PB
58173,-6.631495993261712,-35.9070973956194,damiao,PB
58175,-6.485071837239333,-36.15382058755164,cuite,PB
58177,-6.764674391431472,-36.246936073627474,sossego,PB
58178,-6.455069440245824,-36.20711032823088,nova floresta,PB
58180,-6.757645319738492,-36.46738900688163,pedra lavrada,PB
58184,-6.679209101989148,-36.419713582326274,nova palmeira,PB
58187,-6.509465723002776,-36.346562606503696,picuí,PB
58188,-6.644907070632345,-36.24817306021993,barauna,PB
58195,-6.40230466829914,-36.45218500662023,frei martinho,PB
58200,-6.851639457980246,-35.49100911421727,guarabira,PB
58208,-6.896315160017874,-35.52457486056403,cuitegi,PB
58210,-6.843274432630999,-35.52899872989845,piloezinhos,PB
58213,-6.779793390016996,-35.496809367259736,pirpirituba,PB
58220,-6.751304322520536,-35.63419904821568,bananeiras,PB
58225,-6.758801389530435,-35.65749668262559,solânea,PB
58228,-6.603619311896482,-35.627073662732805,dona inês,PB
58230,-6.642759440315318,-35.792928451815314,cacimba de dentro,PB
58233,-6.5333286100129335,-35.74254890533068,araruna,PB
58238,-6.780540392896977,-35.819150183307066,casserengue,PB
58250,-6.6735525973492935,-35.378332182852915,lagoa de dentro,PB
58253,-6.617127386618936,-35.46698334573153,caicara,PB
58254,-6.615828931656318,-35.43909999999994,logradouro,PB
58255,-6.696891369612729,-35.53634332188355,belém,PB
58260,-6.688574251114973,-35.43328943993575,serra da raiz,PB
58265,-6.689043227868787,-35.41858603350855,duas estradas,PB
58268,-6.752121093373906,-35.43978780043612,sertaozinho,PB
58270,-6.851810463980135,-35.38109533635782,aracagi,PB
58273,-6.641064402883947,-35.2925448066316,pedro regis,PB
58275,-6.83023085903445,-35.24562887501742,itapororoca,PB
58278,-6.612899329174805,-35.29161680385373,jacarau,PB
58280,-6.83684999999997,-35.1267527800385,mamanguape,PB
58287,-6.891098354653848,-35.21029567486688,capim,PB
58289,-6.913064844320036,-35.24900246629444,cuite de mamanguape,PB
58291,-6.718979212776461,-35.26602567205188,curral de cima,PB
58292,-6.59506952169613,-35.05649920187382,mataraca,PB
58297,-6.804902384348514,-35.079200281797036,rio tinto,PB
58300,-7.123636072546503,-34.97908103191105,santa rita,PB
58301,-7.131744774305671,-34.98087698611938,santa rita,PB
58302,-7.152263999999997,-34.965736584956765,santa rita,PB
58303,-7.149922882736093,-34.97210909085104,santa rita,PB
58304,-7.126418133535193,-34.95156025670101,santa rita,PB
58305,-7.125010687150139,-34.91157361741591,bayeux,PB
58306,-7.125229542436347,-34.91889180282162,bayeux,PB
58307,-7.12762684630793,-34.935273591583965,bayeux,PB
58308,-7.134084640856919,-34.93491447842577,bayeux,PB
58309,-7.134451255762838,-34.92329734154216,bayeux,PB
58310,-6.999859925895078,-34.83553584549485,cabedelo,PB
58315,-6.934914124554831,-34.868575424545085,lucena,PB
58320,-7.436053579725318,-34.910463607557965,alhandra,PB
58322,-7.287164999999992,-34.80526124999999,conde,PB
58324,-7.474283017479785,-34.80818636133932,pitimbu,PB
58326,-7.517431899266915,-34.91507670762488,caapora,PB
58328,-7.402507801138654,-35.11421053960449,pedras de fogo,PB
58330,-7.373512760571632,-35.23917294598159,juripiranga,PB
58334,-7.249762723903171,-35.20973208913269,sao miguel de taipu,PB
58337,-7.140305987063774,-35.089996204083846,cruz do espirito santo,PB
58338,-7.262389717269751,-35.26037387251013,pilar,PB
58339,-7.247067228711103,-35.380543663332325,são josé dos ramos,PB
58340,-7.090859928557007,-35.229950413840626,sape,PB
58342,-7.147469450226598,-35.23749153904038,sobrado,PB
58345,-7.0588070965299154,-35.3162637380948,mari,PB
58350,-7.1676270361118455,-35.34969643972057,caldas brandao,PB
58354,-7.031585922819899,-35.46557269843835,mulungu,PB
58356,-7.124919570769275,-35.42402142469872,gurinhem,PB
58360,-7.331240902710427,-35.33518681914538,itabaiana,PB
58370,-7.357040675646711,-35.440073863191095,salgado de sao felix,PB
58375,-7.305014702574058,-35.47756564558349,mogeiro,PB
58378,-7.377777214398313,-35.62894968068221,itatuba,PB
58380,-7.289087123466974,-35.60495698872419,ingá,PB
58382,-7.248342654882025,-35.66502037269886,riachão do bacamarte,PB
58385,-7.186463650746749,-35.681185608683194,serra redonda,PB
58387,-7.1758035732213585,-35.58927191488588,juarez tavora,PB
58388,-7.039818524564273,-35.633436729106336,alagoa grande,PB
58390,-6.949666850846838,-35.545196482926,alagoinha,PB
58393,-6.866453142068377,-35.61213026069695,pilões,PB
58395,-6.818562409051209,-35.64228484134667,serraria,PB
58396,-6.8277543910542455,-35.76028383181898,arara,PB
58397,-6.9666820403891,-35.703354402473465,areia,PB
58398,-6.965936230831401,-35.79410989528719,remígio,PB
58399,-6.9040744281326205,-36.01124478544995,algodão de jandaíra,PB
58400,-7.219097051762928,-35.89054368124239,campina grande,PB
58401,-7.209320459057108,-35.88188838426909,campina grande,PB
58402,-7.211007141684476,-35.87385408270818,campina grande,PB
58403,-7.20750651318597,-35.88881115015292,campina grande,PB
58404,-7.204419155312192,-35.899116244791976,campina grande,PB
58406,-7.216279360392984,-35.8698388148768,campina grande,PB
58407,-7.224829159460381,-35.870845616030664,campina grande,PB
58408,-7.242158682825879,-35.86529223045275,campina grande,PB
58410,-7.239890894803211,-35.87917074585545,campina grande,PB
58411,-7.252974094364939,-35.88115290709216,campina grande,PB
58414,-7.2406957418811935,-35.89290151458128,campina grande,PB
58415,-7.248919111750705,-35.90070660304934,campina grande,PB
58416,-7.2338196147664195,-35.90202114133823,campina grande,PB
58417,-7.247743491257424,-35.91097648034025,campina grande,PB
58418,-7.259828499568576,-35.90795349578872,campina grande,PB
58420,-7.275172754353737,-35.91165146630027,campina grande,PB
58421,-7.271484651857411,-35.9231637329342,campina grande,PB
58423,-7.2530939516105,-35.92179301748513,campina grande,PB
58424,-7.270863313373653,-35.93640867974128,campina grande,PB
58428,-7.225524199001667,-35.90231297362804,campina grande,PB
58429,-7.21877657216227,-35.90859134006578,santa cecilia de umbuzeiro,PB
58430,-7.223938491257428,-35.9180001931733,campina grande,PB
58431,-7.209216413636802,-35.922977013767834,campina grande,PB
58432,-7.243753495092168,-35.92295650069249,santa cecilia de umbuzeiro,PB
58433,-7.231275560779636,-35.92564389363204,campina grande,PB
58434,-7.242922995974093,-35.928230677450216,campina grande,PB
58436,-7.207082425087987,-35.94293679218573,campina grande,PB
58437,-7.210490556720983,-35.92973012535638,campina grande,PB
58441,-7.181092335882639,-35.984763356596574,sao jose da mata,PB
58450,-7.4818492130214675,-36.13292578163974,boqueirao,PB
58458,-7.523320024290516,-35.998917676645306,barra de santana,PB
58460,-7.743232162444185,-36.0629876303929,alcantil,PB
58463,-7.742462115412979,-35.87951585810637,santa cecilia,PB
58465,-7.696598290303212,-36.147249471640464,riacho de santo antonio,PB
58475,-7.363158019733699,-35.900627100541435,queimadas,PB
58480,-7.491327493465215,-36.28841427739906,cabaceiras,PB
58483,-7.75199910722615,-36.31902997978901,barra de sao miguel,PB
58485,-7.633933993213537,-36.43475453639368,sao domingos do cariri,PB
58487,-7.358277166318482,-35.78598734331538,fagundes,PB
58489,-7.545888770648164,-35.706107224902766,aroeiras,PB
58494,-7.641560683472249,-35.55128621616701,natuba,PB
58497,-7.695173611345055,-35.66453939144028,umbuzeiro,PB
58500,-7.892169568971973,-37.120663309670974,monteiro,PB
58515,-8.07630214662209,-37.09585992799545,zabele,PB
58520,-8.082587165509773,-36.85144034488872,sao joao do tigre,PB
58530,-7.890820242580693,-36.82543959016507,camalau,PB
58533,-6.982217132163556,-34.83016205905253,pindurão,PB
58535,-7.79597240250463,-36.661062379993815,congo,PB
58540,-7.670201004658777,-36.88005108483145,sume,PB
58548,-7.567200620856406,-37.06092390413923,amparo,PB
58550,-7.695145051586497,-37.083471663444456,prata,PB
58560,-7.622383492508776,-37.15033492579336,ouro velho,PB
58570,-7.390804828107615,-36.80645019319417,sao jose dos cordeiros,PB
58575,-7.3175223629479555,-36.65464974265099,parari,PB
58580,-7.48408501856931,-36.66352309208184,serra branca,PB
58582,-7.60637714087956,-36.816139278501645,santa luzia do cariri,PB
58588,-7.629677234068473,-36.60436898740524,coxixola,PB
58590,-7.390676734565273,-36.53120019085867,são joão do cariri,PB
58600,-6.872599211060384,-36.9167220532118,santa luzia,PB
58610,-6.775092239256604,-36.798878580570886,sao jose do sabugi,PB
58620,-6.770951117603545,-36.9922318557051,varzea,PB
58625,-6.927355239182043,-37.096611407431894,são mamede,PB
58640,-6.994129999999927,-36.71354526836351,junco do seridó,PB
58660,-7.069428000000002,-36.57956430781482,juazeirinho,PB
58665,-6.941213824241316,-36.628192700275896,tenorio,PB
58670,-7.24642226336749,-36.487435710105615,gurjao,PB
58675,-7.221183860031728,-36.63355991201459,santo andre,PB
58680,-7.208790876626081,-36.82427100199794,taperoa,PB
58685,-7.077091335231696,-36.732248704492505,assuncao,PB
58690,-7.376445739975078,-36.946514625462086,livramento,PB
58695,-7.290027211501278,-37.09108885693454,desterro,PB
58698,-7.211424306162443,-37.05905566831004,cacimbas,PB
58700,-7.026799961770047,-37.27589488002103,patos,PB
58701,-7.03447543471474,-37.28249629467078,patos,PB
58703,-7.027790212971768,-37.287383085210074,patos,PB
58704,-7.018794628784922,-37.28271474463192,patos,PB
58705,-7.008093118407543,-37.28845915593149,patos,PB
58706,-7.018299857801416,-37.2734590496469,patos,PB
58707,-7.04949897969351,-37.27466424531502,patos,PB
58708,-7.076204747709529,-37.28688373685988,patos,PB
58710,-6.740552933865064,-37.56897781496251,vista serrana,PB
58713,-6.907009311873592,-37.521128189699326,malta,PB
58714,-6.907363698568759,-37.60224453988718,condado,PB
58715,-7.124193,-37.60752375,catingueira,PB
58720,-7.084733977178335,-37.444898680558275,santa teresinha,PB
58723,-6.845487445765311,-37.32536815593278,sao jose de espinharas,PB
58725,-7.160750862352849,-37.30649873293842,sao jose do bonfim,PB
58732,-7.12397776931988,-36.94639315542039,areia de baraunas,PB
58735,-7.223903279038193,-37.253474669391146,teixeira,PB
58737,-7.265602257247106,-37.34322506970948,matureia,PB
58740,-7.25785955146032,-37.426544581682464,mae d'agua,PB
58745,-7.388569913753139,-37.50862399352359,imaculada,PB
58748,-7.5156487656596696,-37.639576595570205,água branca,PB
58750,-7.536707633382414,-37.81862581990502,juru,PB
58753,-7.6352218317050795,-37.8776452996767,tavares,PB
58755,-7.736660384301405,-37.99314962301237,princesa isabel,PB
58758,-7.7404634999999935,-38.098183500000005,sao jose de princesa,PB
58760,-7.229153816687514,-37.748688633830525,olho d'água,PB
58765,-7.1983980938500105,-37.92560565321951,pianco,PB
58770,-7.017748415233028,-37.944923931085455,coremas,PB
58775,-7.179140528524133,-38.14944455513745,igaracy,PB
58778,-7.092725424063937,-38.17170618954127,aguiar,PB
58780,-7.305664823488078,-38.151354016101436,itaporanga,PB
58784,-7.251070978892842,-38.29869544007483,sao jose de caiana,PB
58790,-7.428450389061927,-38.071386501612736,pedra branca,PB
58795,-7.387353358958297,-37.98936951785552,santana dos garrotes,PB
