seller_id,seller_zip_code_prefix,seller_city,seller_state,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2a6fbeaa7ab9e5d59a35841a8da71ce4,89259,jaragua do sul,SC,-26.49959038145424,-49.08568688849616,jaragua do sul,SC
77fccaae319668a8ab6cd0fd16aec48c,28035,campos dos goytacazes,RJ,-21.7559584131146,-41.33248260838259,campos dos goytacazes,RJ
3fadb4cba4c35bce6a7eaf9872d5623a,95013,caxias do sul,RS,-29.16217841838529,-51.20422209491757,caxias do sul,RS
1987cd4be10fe09ee50454f9c354d1c6,37570,ouro fino,MG,-22.28062850743691,-46.37052039497984,ouro fino,MG
aae5e7b457a3c72ee230a47d98fceda5,83040,sao jose dos pinhas,PR,-25.52000436223029,-49.192403542876136,sao jose dos pinhais,PR
2d22fc3089eb907b29ebff50581fb472,27972,macae,RJ,-22.32810184283327,-41.76439361973373,macae,RJ
ff1fb4c404b2efe68b03350a8dc24122,08710,mogi das cruzes,SP,-23.52323657802531,-46.19443689775291,mogi das cruzes,SP
817f85dbb65aa3e70831d90fe75cdf89,18530,tiete,SP,-23.10272321329245,-47.71354844865776,tiete,SP
2b5ed0c9139dae8883a200dfcb272ece,04087,sao paulo,SP,-23.609960329721872,-46.66065474140166,sao paulo,SP
86bf77bdb52e615674772d5817c6212f,94410,viamao,RS,-30.08272842202936,-51.0272582031978,viamao,RS
9b1585752613ec342d03bbab9997ec48,22745,rio de janeiro,RJ,-22.93546623160602,-43.33349790804655,rio de janeiro,RJ
9b00cad94ef3078faf6fba2e792c158f,39442,janauba,MG,-15.801364627965574,-43.30962069141104,janaúba,MG
6860153b69cc696d5dcfe1cdaaafcf62,13360,capivari,SP,-22.997128499999995,-47.50653978919266,capivari,SP
903037660cf848a717166eb7a06d616e,05734,sao paulo,SP,-23.62609284359048,-46.74424266279062,sao paulo,SP
f08c008c8a8d31417763738a1788a2a8,85875,santa terezinha de itaipu,PR,-25.440893383871263,-54.40078556444748,santa terezinha de itaipu,PR
bf3c6d2a28b2b5501e6c15448982dcc9,04180,sao paulo,SP,-23.63582525134517,-46.600742938802,sao paulo,SP
e99e927c81e3f51739c94fcdfca9f10f,38400,uberlandia,MG,-18.914661100756494,-48.27795956924808,uberlandia,MG
49cdc90518a4f82676b38b3c1aa43ff6,03031,sao paulo,SP,-23.53145185152053,-46.62071847530148,sao paulo,SP
066a6914e1ebf3ea95a216c73a986b91,85863,foz do iguacu,PR,-25.52643013748792,-54.57248756078653,foz do iguacu,PR
3cfa1358a6caa965278721344c8d76f2,09831,sao bernardo do campo,SP,-23.792260778781326,-46.53898297299335,sao bernardo do campo,SP
6d66611d7c44cc30ce351abc49a68421,04378,sao paulo,SP,-23.650310817935207,-46.66057387483404,sao paulo,SP
e48cc16ab70bfa09e1401740dce0b3d7,16022,aracatuba,SP,-21.232071618370952,-50.46448366021596,aracatuba,SP
da20530872245d6cd9d2f5725613c430,95650,igrejinha,RS,-29.572162305031974,-50.79561849695561,igrejinha,RS
3d8fa2f5b647373c8620330c4e077a9f,03031,sao paulo,SP,-23.53145185152053,-46.62071847530148,sao paulo,SP
57d2ba47f7a3209aa347532ae75c1165,89287,sao bento do sul,SC,-26.23975841364137,-49.39511621816024,sao bento do sul,SC
76d5af76d0271110f9af36c92573f765,03194,sao paulo,SP,-23.56788988703906,-46.57394821510183,são paulo,SP
729f06993dac8e860d4f02d7088ca48a,13481,limeira,SP,-22.59992917902069,-47.40885355251318,limeira,SP
9e9b539eb2806acee3f5c28085c1db9f,32315,contagem,MG,-19.944651823734773,-44.0419152709726,contagem,MG
fa18c782a4866d313cadab567097f8f1,31535,belo horizonte,MG,-19.81511358282681,-43.981782501933246,belo horizonte,MG
b77a27b1864483e721dc831d5ba4afa0,25251,duque de caxias,RJ,-22.65895658537349,-43.27871205612464,duque de caxias,RJ
41c9d3997dd3c072c31139dc5bb5761f,38182,araxa,MG,-19.6043210129155,-46.925993308127424,araxa,MG
700f03c207639c22d933381ff60b35c2,14784,barretos,SP,-20.57828232952856,-48.55690875174626,barretos,SP
762fafdaa57a532ee0119731697579dd,13311,itu,SP,-23.262066639462784,-47.31517403533434,itu,SP
50770d25768b0486d89be26afca3108f,09271,santo andre,SP,-23.643366981788947,-46.49970048499635,santo andre,SP
b3b17aab11f273023a5f22ca52e1eb70,86065,londrina,PR,-23.30344524534025,-51.20314567464942,londrina,PR
b19f3ca2ea475913750f25a5c37c8d8f,35501,divinopolis,MG,-20.161085537750917,-44.90371562724492,divinopolis,MG
6179a28a13a726c29b3bf54c070dccab,37048,varginha,MG,-21.569092119462496,-45.41985292446513,varginha,MG
cc419e0650a3c5ba77189a1882b7556a,09015,santo andre,SP,-23.65831886927979,-46.52266155681238,santo andre,SP
0df3984f9dfb3d49ac6366acbd3bbb85,32604,betim,MG,-19.95149718818162,-44.196100734105954,betim,MG
7008613ea464bad5cb9b83456e1e6a8f,89460,canoinhas,SC,-26.179891095307784,-50.39253696099769,canoinhas,SC
7f152321c60a266edc53af1925ef96c1,88801,criciuma,SC,-28.67704762856801,-49.37000157852023,criciuma,SC
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,80060,curitiba,PR,-25.4303283455479,-49.261267749379634,curitiba,PR
52ac6f920b7280e4c6d30dd94de6259b,83321,pinhais,PR,-25.4466444007516,-49.17688251832186,pinhais,PR
7d7d2b7a51328016102d4528c411d630,14940,ibitinga,SP,-21.7575376839452,-48.82926174236043,ibitinga,SP
9e94fa26a70ede4d26226e918e8706a2,13570,sao carlos,SP,-22.030150353179625,-47.87865667878767,sao carlos,SP
eddd1991bd6d9309995a480c39b95137,84010,ponta grossa,PR,-25.09401432889011,-50.16095743555268,ponta grossa,PR
994f04b3718c2bab35c2adfa8afecd2a,13912,jaguariuna,SP,-22.686687402728204,-46.98315336058057,jaguariúna,SP
3f3486b61f45078d4f31ee5e43d8c5bb,03035,sao paulo,SP,-23.52589911434591,-46.61430268013154,sao paulo,SP
5db42a6cd9bf1bf0d3aab9582767f168,29010,vitoria,ES,-20.320256105747568,-40.33214279046674,vitória,ES
a06c8ff043abea0528ee44171e2140a2,35501,divinopolis,MG,-20.161085537750917,-44.90371562724492,divinopolis,MG
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,22775,rio de janeiro,RJ,-22.970469050868427,-43.382106159559314,rio de janeiro,RJ
977f9f63dd360c2a32ece2f93ad6d306,14910,tabatinga,SP,-21.736670106758545,-48.68785503413496,tabatinga,SP
2c43fb513632d29b3b58df74816f1b06,30421,belo horizonte,MG,-19.936975303434306,-43.97544441672922,belo horizonte,MG
910a922b426b7ff95eaee129ad6c0e1f,15025,sao jose do rio preto,SP,-20.80630548951811,-49.38853543241744,sao jose do rio preto,SP
d9442042130b7fe579d1295f9f4a248f,03550,sao paulo,SP,-23.531428840620443,-46.50715580044672,sao paulo,SP
da2782c804606d2a5d8e1760dbb3e7ec,02022,sao paulo,SP,-23.50374239107844,-46.63824001804726,são paulo,SP
ce248b21cb2adc36282ede306b7660e5,89251,jaragua do sul,SC,-26.488910860667115,-49.08117169900166,jaragua do sul,SC
5b0cc932433fa5184b5b94bfe6bcc256,14940,ibitinga,SP,-21.7575376839452,-48.82926174236043,ibitinga,SP
7ff588a03c2aeae4fbd23f9ae64b760d,07183,guarulhos,SP,-23.44180811157596,-46.4598767776848,guarulhos,SP
08cdbae123ff67ca4e36d9d641ce0119,36504,uba,MG,-21.11347935574587,-42.93881841589473,uba,MG
77dcbb67ccb3659bd58eaf5661560a30,95900,lajeado,RS,-29.45934617515212,-51.96742939659699,lajeado,RS
7ad32824caee82087b3e2e5f33b1bf32,14940,ibitinga,SP,-21.7575376839452,-48.82926174236043,ibitinga,SP
de722cd6dad950a92b7d4f82673f8833,51250,recife,PE,-8.134782793932896,-34.93613699999999,recife,PE
70849ca4f400aaabb62cb7462a6f1428,31210,belo horizonte,MG,-19.90743033347278,-43.949130140119294,belo horizonte,MG
b16d3dadc47d4eb18be3d88bad0775ce,93608,estancia velha,RS,-29.664597159898342,-51.148736944185984,estancia velha,RS
5c3460cd3e8a984382ae254e7dd20d9f,15085,sao jose do rio preto,SP,-20.83620910796906,-49.386486745875466,sao jose do rio preto,SP
22c32ec35d0116ef02c281798a25bf8b,87043,maringa,PR,-23.40141203180665,-51.89573950855891,maringa,PR
8d46553a36e68f95350a200c12f8f2e2,13056,campinas,SP,-22.97433097222297,-47.142172814434446,campinas,SP
45ba18c210d42734ec52c0c1c574e9ee,18130,sao roque,SP,-23.53131445275501,-47.134734519634726,sao roque,SP
10cdd491d1dbea8fb4ead97b19c334ce,37540,santa rita do sapucai,MG,-22.24757876689365,-45.70580649277439,santa rita do sapucai,MG
dc317f341ab0e22f39acbd9dbf9b4a1f,94910,cachoeirinha,RS,-29.952853739325604,-51.09577906214972,cachoeirinha,RS
fe9d9cf8631285d5982c6e2cf27fb114,36200,barbacena/ minas gerais,MG,-21.22642526435541,-43.77284603425791,barbacena,MG
d93844a9c55ba7ce353388bcf849ea56,82320,curitiba,PR,-25.404808855812814,-49.34621617908658,curitiba,PR
52b53f7061969fe471d119b6195da864,88301,itajai,SP,-26.911293824874424,-48.65586376398079,itajaí,SC
1b8356dabde1d35e17cef975c3f82730,03477,sao paulo,SP,-23.568299512767616,-46.51205478799173,sao paulo,SP
43402bdf22aa2310e8f99e2f94f78628,09434,ribeirao pires,SP,-23.65911871866212,-46.37114381153658,ribeirao pires,SP
c4b911d06343b21dd906651f8101cb49,17560,vera cruz,SP,-22.221977770717874,-49.82310582568665,vera cruz,SP
f44bdc12aa39f5271f0b95f66cd4c289,12914,braganca paulista,SP,-22.96376266067089,-46.534675564592376,bragança paulista,SP
9bf11dfc0bec77e5a23028043c3c5a8f,32140,contagem,MG,-19.89851699999995,-44.033597118842174,contagem,MG
13f57c12a00ed4610db646b913a7f5c6,11015,santos,SP,-23.952754791563265,-46.31934037898898,santos,SP
54c04bdb5ec46762f8f08c7e8f86ed4a,88037,florianopolis,SC,-27.600287820012685,-48.50591180529751,florianopolis,SC
b5dd7151a92ccaaa282cbe9681a05f44,14020,ribeirao preto,SP,-21.20253542048014,-47.802165836386976,ribeirao preto,SP
447d377bdb757058acb569025ee18a93,99500,carazinho,RS,-28.288710481076787,-52.79146350624379,carazinho,RS
52562a9f449c3dc3d53f5f5b9ed74903,59152,parnamirim,RN,-5.889393342927083,-35.209392848045,parnamirim,RN
2a73cba571d90c694b7caca072ccf6ce,09560,sao caetano do sul,SP,-23.63303747033521,-46.55427782445607,sao caetano do sul,SP
3d2400ac620cffa23ac81bd192f7f555,09810,sao bernardo do campo,SP,-23.71958152633736,-46.56591345274897,sao bernardo do campo,SP
968268a686aa05d1f529fb07dff08130,01530,sao paulo,SP,-23.56920526624445,-46.62880686948179,sao paulo,SP
7c462184585ae80bd6e5774c62ce50f2,13086,campinas,SP,-22.835344166824967,-47.05462069747245,campinas,SP
3ea00e1dea2b0659dbaf654735929220,80020,curitiba,PR,-25.43021984263371,-49.27112024621904,curitiba,PR
54965bbe3e4f07ae045b90b0b8541f52,85851,foz do iguacu,PR,-25.541912750857023,-54.58540158460912,foz do iguacu,PR
4965a7002cca77301c82d3f91b82e1a9,18074,sorocaba,SP,-23.45296347016561,-47.48847265523468,sorocaba,SP
2d8cfba3fcd3170555941605edaa196a,06080,osasco,SP,-23.544198518321863,-46.78474177757716,osasco,SP
6039e27294dc75811c0d8a39069f52c0,06162,osasco,SP,-23.55330828310916,-46.80868920067511,osasco,SP
b45d7ebfb7378630f1bcd74b6ff86ff7,30285,belo horizonte,MG,-19.9129652761556,-43.89446825214958,belo horizonte,MG
e2a1ac9bf33e5549a2a4f834e70df2f8,01210,sao paulo,SP,-23.53997818428648,-46.64242852914191,são paulo,SP
bc07d855eac23aab5ac8a120f21d16b2,08710,mogi das cruzes,SP,-23.52323657802531,-46.19443689775291,mogi das cruzes,SP
3492e68f37fd1df87f4f2f2ea247f445,13322,salto,SP,-23.193782098808345,-47.27440355627289,salto,SP
93bef6edaa84956e8e575016449b6351,03568,sao paulo,SP,-23.54215123841535,-46.48445049965376,sao paulo,SP
05ff92fedb5be47920fea08e501238b9,98803,santo angelo,RS,-28.290393187778584,-54.26201994327688,santo ângelo,RS
68f86ba270525243e68ae74044f992b9,21941,rio de janeiro,RJ,-22.81468986150384,-43.21887611457634,rio de janeiro,RJ
aeb36d67f1414f234d42a29e27cf1f17,09060,santo andre,SP,-23.665925085038108,-46.54981011675739,santo andre,SP
916c9de0b5ad957346eeeb12f332687e,80240,curitiba,PR,-25.4493420133302,-49.288181133504494,curitiba,PR
c68fb906c8f4b4b946d8386bfa6e5467,14870,jaboticabal,SP,-21.25700166524303,-48.32066331270394,jaboticabal,SP
53d00c40e32aeb924a84ce72b1af869d,14940,ibitinga,SP,-21.7575376839452,-48.82926174236043,ibitinga,SP
93dc87703c046b603023e75222018b45,30315,belo horizonte,MG,-19.95415545657561,-43.93247505883206,belo horizonte,MG
10076e5788b8ee532724bcd460baf762,14315,batatais,SP,-20.90050072818931,-47.58906832178506,batatais,SP
804287717b9156fb7a787acd9af4fac1,87030,maringa,PR,-23.41411528795121,-51.92764074296912,maringa,PR
4dc646b9b9e8e411ef48ba000ea3ac6f,13272,valinhos,SP,-22.95286988693986,-47.00092310318832,valinhos,SP
e9c6969d40e6a3d2d0f90013165c2b98,03448,sao paulo,SP,-23.553750499307508,-46.52282821510183,sao paulo,SP
bd0a1b0aadca9a83d9304f7e8ff5fbd5,01212,sao paulo,SP,-23.5374331015783,-46.639705500000005,são paulo,SP
340636a908b13bbe0f4fb63fbe1d0c03,12240,sao jose dos campos,SP,-23.224926970858093,-45.91670546912687,sao jose dos campos,SP
cf654707ed6a99f112c7ec3d6f314b8b,04615,sao paulo,SP,-23.62209977852152,-46.66844134194124,sao paulo,SP
01c97ebb5cdac52891c0ed1c37ba0012,15804,catanduva,SP,-21.12168986908313,-48.97147374298866,catanduva,SP
f0b47fbbc6dee9aafe415a6e33051b3f,09360,maua,SP,-23.68594128633476,-46.45631502895476,mauá,SP
bd149ed516d4c5d418d5781f8e18919f,07241,guarulhos,SP,-23.44660201082004,-46.4276417216227,guarulhos,SP
3dbbce181edfaa4a597ec858c382d2ec,82515,curitiba,PR,-25.39420707015413,-49.230161403975686,curitiba,PR
06532f10282704ef4c69168b914b77be,87140,paincandu,PR,-23.45762605070574,-52.04012012371233,paicandu,PR
1127b7f2594683f2510f1c2c834a486b,13087,campinas,SP,-22.85695393477696,-47.05300912385309,campinas,SP
cd52a8efd71af3336b14b5039b951cc1,88136,palhoca,SP,-27.640713456490303,-48.7116993566289,palhoca,SC
79ed755314cfe6df0daef2c6cd3022cd,13503,rio claro,SP,-22.41280353814428,-47.576712966818725,rio claro,SP
2c9e548be18521d1c43cde1c582c6de8,08752,mogi das cruzes,SP,-23.5437471615734,-46.262070227610494,mogi das cruzes,SP
bc47d5d1490df2b36add65d733eafaba,09163,santo andre,SP,-23.763024846795645,-46.47374754113308,santo andré,SP
7caa63f175b1cecbfaadd8b5ab9998c7,02750,sao paulo,SP,-23.49348648362571,-46.679664792948245,sao paulo,SP
de66a66f2dd06bb9ec37aa96987466a3,20910,rio de janeiro,RJ,-22.89996516431984,-43.22916716139132,rio de janeiro,RJ
fec6275253471ace26d209bbaa64cd0f,28605,nova friburgo,RJ,-22.271797639895176,-42.52375482002453,nova friburgo,RJ
c31eff8334d6b3047ed34bebd4d62c36,13322,salto,SP,-23.193782098808345,-47.27440355627289,salto,SP
c87abc38c8ed3240861729e1aeadf221,05713,sao paulo,SP,-23.62616473022105,-46.73066577615558,sao paulo,SP
07a9bc7f61396b658ddf3ac534efe44c,02925,sao paulo,SP,-23.502221163652084,-46.697707849753456,sao paulo,SP
822166ed1e47908f7cfb49946d03c726,25803,tres rios,RJ,-22.11592258304893,-43.20893523003527,tres rios,RJ
a45314082d50d578a4721c9787ce09ab,15130,mirassol,SP,-20.815587,-49.50746551808157,mirassol,SP
98e164d549402270247f3c96a1a158ef,05083,sao paulo,SP,-23.532766679987308,-46.71703375152319,sao paulo,SP
59bbc819b99a733f02f0d6b49d1c253d,13043,campinas,SP,-22.9351316155266,-47.039852367476456,campinas,SP
2e3be8a987a30d7544dbbda6861cc14e,30620,belo horizonte,MG,-19.9842190881182,-44.002038096168285,belo horizonte,MG
b6c6854d4d92a5f6f46be8869da3fa1a,01042,sao paulo,SP,-23.54487359810152,-46.64038040172743,sao paulo,SP
f1b93673502375d491780bb49d615dbc,12228,sao jose dos campos,SP,-23.249375785316527,-45.831771575561966,sao jose dos campos,SP
bbd3acfe6de99892e73940d3fdceaf68,09111,santo andre,SP,-23.67234862254022,-46.490120925760486,santo andre,SP
b3f19518fcec265b2e97af287725f981,15170,tanabi,SP,-20.624099850418617,-49.65208249241963,tanabi,SP
b2ba3715d723d245138f291a6fe42594,03470,sao paulo,SP,-23.568416544529256,-46.52236565119518,sao paulo,SP
b410bdd36d5db7a65dcd42b7ead933b8,74645,goiania,GO,-16.661857087133086,-49.24624933973738,goiania,GO
31344c16881c08a8a72c6d2eb29918c1,36500,uba,MG,-21.11815987053089,-42.94381278060808,uba,MG
4e42581f08e8cfc7c090f930bac4552a,13660,portoferreira,SP,-21.858792941863733,-47.47982718384467,porto ferreira,SP
9a208dee8f95cfdf00760c4d627828ec,26125,belford roxo,RJ,-22.73250034820247,-43.40435193530815,belford roxo,RJ
d58d521f3789def2e7a22715e0badd93,03643,sao paulo,SP,-23.52841857560772,-46.53430847745109,sao paulo,SP
0aea4c6ae1505b3228ddf3dd7822ee5b,18080,sorocaba,SP,-23.485730432281134,-47.45893179100983,sorocaba,SP
b3809b8d4394588a47c8470ea331e135,04810,sao paulo,SP,-23.711333898695827,-46.69740791548847,sao paulo,SP
fcb5ace8bcc92f75707dc0f01a27d269,07032,guarulhos,SP,-23.504851844018702,-46.55452827921402,guarulhos,SP
6a0cbc8af2e8abd1bdfb777943d174c6,14312,batatais,SP,-20.916468353698388,-47.574216767527176,batatais,SP
1b0b0f4f95e962d6f32fe90c759d0479,02737,sao paulo,SP,-23.487275621934984,-46.69061993005943,sao paulo,SP
70126eecc6aa1274392a1743866e9678,06449,barueri,SP,-23.542206551515555,-46.86845403064989,barueri,SP
cb0b3bcf14e0a709df412a99424a59d7,04255,sao paulo,SP,-23.62366999083907,-46.59371507758772,sao paulo,SP
8931a84a914b3fe9b1ddaa4d704947ca,08410,sao paulo,SP,-23.54753208090484,-46.41848800145709,são paulo,SP
7681ef142fd2c19048da7430856b5588,07074,guarulhos,SP,-23.449475147931214,-46.56571206272721,guarulhos,SP
3771c85bac139d2344864ede5d9341e3,18087,sorocaba,SP,-23.450080059813025,-47.40253939794822,sorocaba,SP
7ddcbb64b5bc1ef36ca8c151f6ec77df,04403,sao paulo,SP,-23.67261874111415,-46.66075368726787,sao paulo,SP
02b72cdeb9cfcc429f1af6f4e3f3b737,14940,ibitinga,SP,-21.7575376839452,-48.82926174236043,ibitinga,SP
3481aa57cd91f9f9d3fa1fa12d9a3bf7,13360,capivari,SP,-22.997128499999995,-47.50653978919266,capivari,SP
a218df5c097b0ca409cfaac1488cc7f6,14806,araraquara,SP,-21.753675753392105,-48.15838206966644,araraquara,SP
bd0389da23d89b726abf911cccc54596,71691,brasilia,DF,-15.896879999999996,-47.77430470243189,brasilia,DF
af3ef48d0e13835e529c29ac573c63e5,14802,araraquara,SP,-21.773343179713187,-48.18070598550117,araraquara,SP
855668e0971d4dfd7bef1b6a4133b41b,13257,itatiba,SP,-22.98641891848365,-46.8518323368461,itatiba,SP
77e4abfd739aed9c46480f90f81c0eb4,70767,brasilia,DF,-15.745520250000002,-47.89451137500001,brasilia,DF
bac44fa8e13424950488659b5f765c41,04534,sao paulo,SP,-23.58451860727678,-46.67425548903572,sao paulo,SP
863d2ebcd347ce4922de7a0f9a5581d6,21041,rio de janeiro,RJ,-22.868282587021685,-43.25105304619436,rio de janeiro,RJ
1c68394e931a64f90ea236c5ea590300,87114,sarandi,PR,-23.43192619791517,-51.86404850691068,sarandi,PR
95b293867b5862941c9cd74f756a3c68,08223,sao paulo,SP,-23.52697604292457,-46.47031501473913,sao paulo,SP
e62b2d6ac10570a035a30bafcf01d263,05767,sao paulo,SP,-23.63360009186911,-46.76072592783774,sao paulo,SP
f63d8f293af3a6454377546bd9dd19ff,18110,votorantim,SP,-23.54200252510253,-47.45638542518386,votorantim,SP
7a425d299613df3e613bcf9d2eaf5c49,22790,rio de janeiro,RJ,-23.01564521426511,-43.45932989361249,rio de janeiro,RJ
6bb0724edf0b62fb91ac404873a97241,06700,cotia,SP,-23.60889,-46.93538964969623,cotia,SP
112453736dbe3889cfb74e1aaa0ba0c1,03520,sao paulo,SP,-23.547126938502696,-46.52127655329215,sao paulo,SP
f593898ec748b7a8cb81fc04edafd98a,13920,pedreira,SP,-22.74066190615492,-46.89617973391109,pedreira,SP
96f7c797de9ca20efbe14545bed63eec,14140,cravinhos,SP,-21.338428766056424,-47.73493591472238,cravinhos,SP
77530e9772f57a62c906e1c21538ab82,80310,curitiba,PR,-25.45781550929083,-49.309207968492174,curitiba,PR
297d5eccd19fa9a83b2630071ff105e4,80710,curitiba,PR,-25.426110802511804,-49.29772478559066,curitiba,PR
191d55f7edb8524d525ed01b20fe32e8,73020,brasilia,DF,-15.657411973329344,-47.80966466525378,brasilia,DF
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,08140,sao paulo,SP,-23.510396289067444,-46.397500278867774,sao paulo,SP
5733d806668f8712c24b9abaefbfa642,89803,chapeco,SP,-27.09664082216037,-52.63092342669069,chapeco,SC
65b081a070633e057c462abdd6fb9dd8,75650,morrinhos,GO,-17.73298919128804,-49.11066528546312,morrinhos,GO
edf96ef93ed595084bbcbd9224bd2894,01545,sao paulo,SP,-23.58112435053957,-46.6178758329102,sao paulo,SP
6a8b085f816a1f75f92dbac6eb545f8f,14709,bebedouro,SP,-20.92802828563551,-48.49233569396832,bebedouro,SP
f3295428338a40977a03f555246a70f4,29032,vitoria,ES,-20.27580907119565,-40.32673676998097,vitoria,ES
75fbb52eda0cbc24f479d3b2fbfa8d3e,74560,goiania,GO,-16.65914311743257,-49.27218320058373,goiânia,GO
e5d4b2b0c3bca22085f7a19a28de0c42,89201,joinville,SC,-26.301306467943903,-48.84788541423399,joinville,SC
6187a137b2af59dfdbad8d9f8c373c14,06268,osasco,SP,-23.50074691173757,-46.77648325200535,osasco,SP
062ce95fa2ad4dfaedfc79260130565f,95913,lajeado,RS,-29.446879830826813,-51.96228002844462,lajeado,RS
c200c73f9d7e5a08ca439d6a0803da7c,83507,almirante tamandare,PR,-25.345536621703506,-49.29581448029316,almirante tamandare,PR
2ee0a0689f2f6a72f35a7cb6033f6e7e,19025,presidente prudente,SP,-22.09935431355367,-51.407177277106136,presidente prudente,SP
a08692680c77d30a0b4280da5df01c5a,04719,sao paulo,SP,-23.63265457868313,-46.707887797939904,sao paulo,SP
dd533b429f380718b70ad9922c294bae,14781,barretos,SP,-20.540164578683136,-48.558852109017685,barretos,SP
582d4f8675b945722eda7c0cb61ba4c7,11250,bertioga,SP,-23.82601434448613,-46.11729681393945,bertioga,SP
74636e24f01da9268b0ed88dacd8513e,02941,sao paulo,SP,-23.478725902653288,-46.72313910706044,sao paulo,SP
09bad886111255c5b5030314fc7f1a4a,01022,sao paulo,SP,-23.54449190383172,-46.63218004371285,sao paulo,SP
94144541854e298c2d976cb893b81343,94451,viamao,RS,-30.074731899560035,-51.06708917888373,viamao,RS
bf84056e679dbe9c69929847a40e338f,02537,sao paulo,SP,-23.49128583680534,-46.65216640827512,sao paulo,SP
21c62b998a043ebe31161d38f84929fc,60110,fortaleza,CE,-3.733204945322876,-38.51727656744474,fortaleza,CE
02d35243ea2e497335cd0f076b45675d,59077,natal,RN,-5.8402480652230375,-35.20793075034625,natal,RN
1c129092bf23f28a5930387c980c0dfc,02972,sao paulo,SP,-23.48085590563506,-46.71032357035894,sao paulo,SP
a1040efe9ff4a6f93c28b0499eada8f5,13210,jundiai,SP,-23.224072672870243,-46.88417411988585,jundiai,SP
2d9e8987a2ea5cf88dce330249043ff1,15155,jaci,SP,-20.88513443518137,-49.57165655226015,jaci,SP
fdf736c18c589ed030e058312203e1b2,37704,pocos de caldas,MG,-21.79222210788528,-46.55125662549781,pocos de caldas,MG
e433f5fd4050e3352b5d83522b7fe24b,86702,arapongas,PR,-23.39024472026485,-51.44794255178546,arapongas,PR
b01c2b7b8599b325103ebcddc67413e1,95800,venancio aires,RS,-29.610418370210443,-52.19287514646905,venancio aires,RS
bb5d956dece964a06c12bceb66b923ae,20930,rio de janeiro,RJ,-22.890080578237537,-43.230153212042,rio de janeiro,RJ
3afc536624bc2e65bddfb5db33cc01f3,30150,belo horizonte,MG,-19.92589739085824,-43.92703547515726,belo horizonte,MG
8090490573c6c0aa343a7231ebcb8c86,04130,sao paulo - sp,SP,-23.604938004991663,-46.62004197169482,sao paulo,SP
26d6bbee02420494d471c9f6436929c0,81530,curitiba,PR,-25.4602019874868,-49.2308831805574,curitiba,PR
602044f2c16190c2c6e45eb35c2e21cb,14940,ibitinga,SP,-21.7575376839452,-48.82926174236043,ibitinga,SP
b347677812ea483b0f528eaf8cbc09b7,82540,curitiba,PR,-25.393769988317665,-49.25141129134694,curitiba,PR
d94ba08b99bedd6a5f6c875ecc4a6fac,86800,apucarana,PR,-23.553993611286685,-51.46339866812245,apucarana,PR
880ce4951cf857ab1d9e0b75c1d856f4,31255,belo horizont,MG,-19.867817606562426,-43.94852442685679,belo horizonte,MG
b499c00f28f4b7069ff6550af8c1348a,13481,limeira,SP,-22.59992917902069,-47.40885355251318,limeira,SP
7a2d2949aea47fab95fd98d6c9f618b1,81350,curitiba,PR,-25.50039868575736,-49.33545165889549,curitiba,PR
fad44952713764836814be105382aee5,21340,rio de janeiro,RJ,-22.87108886955392,-43.35511860192455,rio de janeiro,RJ
f1ed6bd0a9b11b581f16c851c6a5a527,90240,porto alegre,RS,-30.004576869231435,-51.19790062669516,porto alegre,RS
624f4ece8da4aafb77699233d480f8ef,05138,sao paulo,SP,-23.485253731057767,-46.73411899985577,são paulo,SP
95e03ca3d4146e4011985981aeb959b9,21210,rio de janeiro,RJ,-22.84101375021634,-43.30078860574758,rio de janeiro,RJ
1771297ac436903d1dd6b0e9279aa505,07025,guarulhos,SP,-23.482623278922794,-46.54301072078598,guarulhos,SP
1d503743d2526f03f0c2c89540ee008c,01035,sao paulo,SP,-23.541577961711493,-46.64160722329613,sao paulo,SP
fc5a0d7a310a7a41abf86a458585ff2b,03655,sao paulo,SP,-23.52551477827242,-46.513893895826776,sao paulo,SP
e1bed63d68ac36fe1f3061befe196af5,13848,mogi guacu,SP,-22.33880896540854,-46.92412328499884,mogi guaçu,SP
73da1880b39c71de2b262bc7720c1494,13560,sao carlos,SP,-22.015157387918624,-47.8899807119315,sao carlos,SP
df560393f3a51e74553ab94004ba5c87,87900,loanda,PR,-22.93051158617264,-53.136361264785,loanda,PR
253f95b3a0e6983ae18aed49fbc2b845,04141,sao paulo,SP,-23.610163547319534,-46.6342499074384,sao paulo,SP
834f3294fba9f932f56edc879193f925,14808,araraquara,SP,-21.82119722772521,-48.14413159658665,araraquara,SP
6c177e38df6d3f34182b1f1d427231bf,80430,curitiba,PR,-25.42994371412088,-49.28580315999202,curitiba,PR
08d0949a9a17c027262db1f3c450c26c,85804,cascavel,PR,-24.986287256188955,-53.49424601610016,cascavel,PR
11fb6f6d341adbe19e81733701704635,04133,sao paulo,SP,-23.61988085429048,-46.61784924409308,sao paulo,SP
04843805947f0fc584fc1969b6e50fe7,93900,ivoti,RS,-29.60574390862445,-51.16385669916245,ivoti,RS
